resource,key,service,id_field,name_field,id_prefix,arn_field,arn_type,arn_separator,global_resource,has_arn,strategy,arn_quality,asset_class,parent_params
networkmanager.transit_gateway_connect_peer_association,networkmanager.transit_gateway_connect_peer_association,networkmanager,,,,,,/,false,true,synthetic,synthetic,child,GlobalNetworkId
oam.sink_policy,oam.sink_policy,oam,,,,,,/,false,true,synthetic,synthetic,child,SinkIdentifier
omics.read_set,omics.read_set,omics,,,,,,/,false,true,synthetic,synthetic,child,"id,partNumber,sequenceStoreId"
omics.read_set_upload_part,omics.read_set_upload_part,omics,,,,,,/,false,true,synthetic,synthetic,child,"partSource,sequenceStoreId,uploadId"
omics.reference,omics.reference,omics,,,,,,/,false,true,synthetic,synthetic,child,"id,partNumber,referenceStoreId"
opensearchserverless.policies_stat,opensearchserverless.policies_stat,opensearchserverless,,,,,,/,false,true,synthetic,synthetic,singleton,
organizations.effective_policy,organizations.effective_policy,organizations,,,,,,/,false,true,synthetic,synthetic,child,PolicyType
osis.pipeline_blueprint,osis.pipeline_blueprint,osis,,,,,,/,false,true,synthetic,synthetic,child,BlueprintName
osis.pipeline_change_progress,osis.pipeline_change_progress,osis,,,,,,/,false,true,synthetic,synthetic,child,PipelineName
outposts.site_address,outposts.site_address,outposts,,,,,,/,false,true,synthetic,synthetic,child,"AddressType,SiteId"
panorama.application_instance_node_instance,panorama.application_instance_node_instance,panorama,,,,,,/,false,true,synthetic,synthetic,child,ApplicationInstanceId
panorama.device_job,panorama.device_job,panorama,,,,,,/,false,true,synthetic,synthetic,child,JobId
panorama.node_from_template_job,panorama.node_from_template_job,panorama,,,,,,/,false,true,synthetic,synthetic,child,JobId
panorama.package_import_job,panorama.package_import_job,panorama,,,,,,/,false,true,synthetic,synthetic,child,JobId
partnercentral-selling.engagement_resource_association,partnercentral-selling.engagement_resource_association,partnercentral-selling,,,,,,/,false,true,synthetic,synthetic,child,
payment-cryptography.alia,payment-cryptography.alia,payment-cryptography,,,,,,/,false,true,synthetic,synthetic,child,AliasName
payment-cryptography.parameters_for_export,payment-cryptography.parameters_for_export,payment-cryptography,,,,,,/,false,true,synthetic,synthetic,child,"KeyMaterialType,SigningKeyAlgorithm"
payment-cryptography.parameters_for_import,payment-cryptography.parameters_for_import,payment-cryptography,,,,,,/,false,true,synthetic,synthetic,child,"KeyMaterialType,WrappingKeyAlgorithm"
payment-cryptography.public_key_certificate,payment-cryptography.public_key_certificate,payment-cryptography,,,,,,/,false,true,synthetic,synthetic,child,KeyIdentifier
personalize-runtime.personalized_ranking,personalize-runtime.personalized_ranking,personalize-runtime,,,,,,/,false,true,synthetic,synthetic,child,"campaignArn,inputList,userId"
pi.dimension_key,pi.dimension_key,pi,,,,,,/,false,true,synthetic,synthetic,child,"EndTime,GroupBy,Identifier,Metric,ServiceType,StartTime"
pi.dimension_key_detail,pi.dimension_key_detail,pi,,,,,,/,false,true,synthetic,synthetic,child,"Group,GroupIdentifier,Identifier,ServiceType"
pinpoint.application_date_range_kpi,pinpoint.application_date_range_kpi,pinpoint,,,,,,/,false,true,synthetic,synthetic,child,"ApplicationId,KpiName"
pinpoint.campaign_activity,pinpoint.campaign_activity,pinpoint,,,,,,/,false,true,synthetic,synthetic,child,"ApplicationId,CampaignId"
pinpoint.campaign_date_range_kpi,pinpoint.campaign_date_range_kpi,pinpoint,,,,,,/,false,true,synthetic,synthetic,child,"ApplicationId,CampaignId,KpiName"
pinpoint.channel,pinpoint.channel,pinpoint,,,,,,/,false,true,synthetic,synthetic,child,ApplicationId
pinpoint.in_app_message,pinpoint.in_app_message,pinpoint,,,,,,/,false,true,synthetic,synthetic,child,"ApplicationId,EndpointId"
pinpoint.journey_date_range_kpi,pinpoint.journey_date_range_kpi,pinpoint,,,,,,/,false,true,synthetic,synthetic,child,"ApplicationId,JourneyId,KpiName"
pinpoint.journey_execution_activity_metric,pinpoint.journey_execution_activity_metric,pinpoint,,,,,,/,false,true,synthetic,synthetic,child,"ApplicationId,JourneyActivityId,JourneyId"
pinpoint.journey_execution_metric,pinpoint.journey_execution_metric,pinpoint,,,,,,/,false,true,synthetic,synthetic,child,"ApplicationId,JourneyId"
pinpoint.journey_run,pinpoint.journey_run,pinpoint,,,,,,/,false,true,synthetic,synthetic,child,"ApplicationId,JourneyId"
pinpoint.journey_run_execution_activity_metric,pinpoint.journey_run_execution_activity_metric,pinpoint,,,,,,/,false,true,synthetic,synthetic,child,"ApplicationId,JourneyActivityId,JourneyId,RunId"
pinpoint.journey_run_execution_metric,pinpoint.journey_run_execution_metric,pinpoint,,,,,,/,false,true,synthetic,synthetic,child,"ApplicationId,JourneyId,RunId"
pinpoint.segment_export_job,pinpoint.segment_export_job,pinpoint,,,,,,/,false,true,synthetic,synthetic,child,"ApplicationId,SegmentId"
pinpoint.segment_import_job,pinpoint.segment_import_job,pinpoint,,,,,,/,false,true,synthetic,synthetic,child,"ApplicationId,SegmentId"
pinpoint.template,pinpoint.template,pinpoint,,,,,,/,false,true,synthetic,synthetic,singleton,
pinpoint.template_version,pinpoint.template_version,pinpoint,,,,,,/,false,true,synthetic,synthetic,child,"TemplateName,TemplateType"
pinpoint.user_endpoint,pinpoint.user_endpoint,pinpoint,,,,,,/,false,true,synthetic,synthetic,child,"ApplicationId,UserId"
pinpoint-email.account,pinpoint-email.account,pinpoint-email,,,,,,/,false,true,synthetic,synthetic,singleton,
pinpoint-email.dedicated_ip,pinpoint-email.dedicated_ip,pinpoint-email,,,,,,/,false,true,synthetic,synthetic,child,Ip
pinpoint-email.domain_deliverability_campaign,pinpoint-email.domain_deliverability_campaign,pinpoint-email,,,,,,/,false,true,synthetic,synthetic,child,CampaignId
pinpoint-email.email_identity,pinpoint-email.email_identity,pinpoint-email,,,,,,/,false,true,synthetic,synthetic,child,EmailIdentity
pinpoint-sms-voice-v2.keyword,pinpoint-sms-voice-v2.keyword,pinpoint-sms-voice-v2,,,,,,/,false,true,synthetic,synthetic,child,OriginationIdentity
pinpoint-sms-voice-v2.opted_out_number,pinpoint-sms-voice-v2.opted_out_number,pinpoint-sms-voice-v2,,,,,,/,false,true,synthetic,synthetic,child,OptOutListName
pinpoint-sms-voice-v2.registration_association,pinpoint-sms-voice-v2.registration_association,pinpoint-sms-voice-v2,,,,,,/,false,true,synthetic,synthetic,child,RegistrationId
pinpoint-sms-voice-v2.registration_field_definition,pinpoint-sms-voice-v2.registration_field_definition,pinpoint-sms-voice-v2,,,,,,/,false,true,synthetic,synthetic,child,RegistrationType
pinpoint-sms-voice-v2.registration_field_value,pinpoint-sms-voice-v2.registration_field_value,pinpoint-sms-voice-v2,,,,,,/,false,true,synthetic,synthetic,child,RegistrationId
pinpoint-sms-voice-v2.registration_section_definition,pinpoint-sms-voice-v2.registration_section_definition,pinpoint-sms-voice-v2,,,,,,/,false,true,synthetic,synthetic,child,RegistrationType
pinpoint-sms-voice-v2.registration_version,pinpoint-sms-voice-v2.registration_version,pinpoint-sms-voice-v2,,,,,,/,false,true,synthetic,synthetic,child,RegistrationId
pricing.attribute_value,pricing.attribute_value,pricing,,,,,,/,false,true,synthetic,synthetic,child,"AttributeName,ServiceCode"
pricing.price_list_file_url,pricing.price_list_file_url,pricing,,,,,,/,false,true,synthetic,synthetic,child,"FileFormat,PriceListArn"
pricing.product,pricing.product,pricing,,,,,,/,false,true,synthetic,synthetic,child,ServiceCode
proton.component_output,proton.component_output,proton,,,,,,/,false,true,synthetic,synthetic,child,componentName
proton.environment_output,proton.environment_output,proton,,,,,,/,false,true,synthetic,synthetic,child,environmentName
proton.repository_sync_definition,proton.repository_sync_definition,proton,,,,,,/,false,true,synthetic,synthetic,child,"repositoryName,repositoryProvider,syncType"
proton.repository_sync_status,proton.repository_sync_status,proton,,,,,,/,false,true,synthetic,synthetic,child,"branch,repositoryName,repositoryProvider,syncType"
proton.service_instance_output,proton.service_instance_output,proton,,,,,,/,false,true,synthetic,synthetic,child,"serviceInstanceName,serviceName"
proton.service_instance_sync_status,proton.service_instance_sync_status,proton,,,,,,/,false,true,synthetic,synthetic,child,"serviceInstanceName,serviceName"
proton.service_pipeline_output,proton.service_pipeline_output,proton,,,,,,/,false,true,synthetic,synthetic,child,serviceName
proton.service_sync_config,proton.service_sync_config,proton,,,,,,/,false,true,synthetic,synthetic,child,serviceName
proton.template_sync_config,proton.template_sync_config,proton,,,,,,/,false,true,synthetic,synthetic,child,"templateName,templateType"
proton.template_sync_status,proton.template_sync_status,proton,,,,,,/,false,true,synthetic,synthetic,child,"templateName,templateType,templateVersion"
qbusiness.data_source_sync_job,qbusiness.data_source_sync_job,qbusiness,,,,,,/,false,true,synthetic,synthetic,child,"applicationId,dataSourceId,indexId"
qbusiness.document,qbusiness.document,qbusiness,,,,,,/,false,true,synthetic,synthetic,child,"applicationId,indexId"
qbusiness.group,qbusiness.group,qbusiness,,,,,,/,false,true,synthetic,synthetic,child,"applicationId,groupName,indexId"
qbusiness.indice,qbusiness.indice,qbusiness,,,,,,/,false,true,synthetic,synthetic,child,applicationId
qconnect.query_assistant,qconnect.query_assistant,qconnect,,,,,,/,false,true,synthetic,synthetic,child,"assistantId,queryText"
qconnect.quick_respons,qconnect.quick_respons,qconnect,,,,,,/,false,true,synthetic,synthetic,child,knowledgeBaseId
qconnect.search_quick_respons,qconnect.search_quick_respons,qconnect,,,,,,/,false,true,synthetic,synthetic,child,"knowledgeBaseId,searchExpression"
ram.resource_policy,ram.resource_policy,ram,,,,,,/,false,true,synthetic,synthetic,child,resourceArns
ram.resource_share_association,ram.resource_share_association,ram,,,,,,/,false,true,synthetic,synthetic,child,associationType
rds.db_cluster_parameter,rds.db_cluster_parameter,rds,,,,,,/,false,true,synthetic,synthetic,child,DBClusterParameterGroupName
redshift.logging_status,redshift.logging_status,redshift,,,,,,/,false,true,synthetic,synthetic,child,ClusterIdentifier
redshift-serverless.credential,redshift-serverless.credential,redshift-serverless,,,,,,/,false,true,synthetic,synthetic,singleton,
redshift-serverless.custom_domain_association,redshift-serverless.custom_domain_association,redshift-serverless,,,,,,/,false,true,synthetic,synthetic,child,"customDomainName,workgroupName"
redshift-serverless.endpoint_access,redshift-serverless.endpoint_access,redshift-serverless,,,,,,/,false,true,synthetic,synthetic,child,endpointName
redshift-serverless.resource_policy,redshift-serverless.resource_policy,redshift-serverless,,,,,,/,false,true,synthetic,synthetic,child,resourceArn
redshift-serverless.table_restore_status,redshift-serverless.table_restore_status,redshift-serverless,,,,,,/,false,true,synthetic,synthetic,child,tableRestoreRequestId
rekognition.dataset,rekognition.dataset,rekognition,,,,,,/,false,true,synthetic,synthetic,child,DatasetArn
rekognition.dataset_label,rekognition.dataset_label,rekognition,,,,,,/,false,true,synthetic,synthetic,child,DatasetArn
rekognition.search_face,rekognition.search_face,rekognition,,,,,,/,false,true,synthetic,synthetic,child,"CollectionId,FaceId"
rekognition.search_faces_by_image,rekognition.search_faces_by_image,rekognition,,,,,,/,false,true,synthetic,synthetic,child,"CollectionId,Image"
rekognition.search_user,rekognition.search_user,rekognition,,,,,,/,false,true,synthetic,synthetic,child,CollectionId
rekognition.search_users_by_image,rekognition.search_users_by_image,rekognition,,,,,,/,false,true,synthetic,synthetic,child,"CollectionId,Image"
resiliencehub.app_assessment,resiliencehub.app_assessment,resiliencehub,,,,,,/,false,true,synthetic,synthetic,child,assessmentArn
resiliencehub.app_assessment_compliance_drift,resiliencehub.app_assessment_compliance_drift,resiliencehub,,,,,,/,false,true,synthetic,synthetic,child,assessmentArn
resiliencehub.app_component_compliance,resiliencehub.app_component_compliance,resiliencehub,,,,,,/,false,true,synthetic,synthetic,child,assessmentArn
resiliencehub.app_version,resiliencehub.app_version,resiliencehub,,,,,,/,false,true,synthetic,synthetic,child,"appArn,appVersion"
resiliencehub.app_version_resource,resiliencehub.app_version_resource,resiliencehub,,,,,,/,false,true,synthetic,synthetic,child,"appArn,appVersion"
resiliencehub.app_version_resource_mapping,resiliencehub.app_version_resource_mapping,resiliencehub,,,,,,/,false,true,synthetic,synthetic,child,"appArn,appVersion"
resiliencehub.app_version_resources_resolution_status,resiliencehub.app_version_resources_resolution_status,resiliencehub,,,,,,/,false,true,synthetic,synthetic,child,"appArn,appVersion"
resiliencehub.app_version_template,resiliencehub.app_version_template,resiliencehub,,,,,,/,false,true,synthetic,synthetic,child,"appArn,appVersion"
resiliencehub.draft_app_version_resources_import_status,resiliencehub.draft_app_version_resources_import_status,resiliencehub,,,,,,/,false,true,synthetic,synthetic,child,appArn
resiliencehub.unsupported_app_version_resource,resiliencehub.unsupported_app_version_resource,resiliencehub,,,,,,/,false,true,synthetic,synthetic,child,"appArn,appVersion"
resource-explorer-2.account_level_service_configuration,resource-explorer-2.account_level_service_configuration,resource-explorer-2,,,,,,/,false,true,synthetic,synthetic,singleton,
resource-groups.group_configuration,resource-groups.group_configuration,resource-groups,,,,,,/,false,true,synthetic,synthetic,singleton,
resource-groups.group_query,resource-groups.group_query,resource-groups,,,,,,/,false,true,synthetic,synthetic,singleton,
resourcegroupstaggingapi.report_creation,resourcegroupstaggingapi.report_creation,resourcegroupstaggingapi,,,,,,/,false,true,synthetic,synthetic,singleton,
route53-recovery-cluster.routing_control_state,route53-recovery-cluster.routing_control_state,route53-recovery-cluster,,,,,,/,false,true,synthetic,synthetic,child,RoutingControlArn
route53-recovery-control-config.resource_policy,route53-recovery-control-config.resource_policy,route53-recovery-control-config,,,,,,/,false,true,synthetic,synthetic,child,ResourceArn
route53-recovery-readiness.readiness_check_resource_status,route53-recovery-readiness.readiness_check_resource_status,route53-recovery-readiness,,,,,,/,false,true,synthetic,synthetic,child,"ReadinessCheckName,ResourceIdentifier"
route53-recovery-readiness.readiness_check_status,route53-recovery-readiness.readiness_check_status,route53-recovery-readiness,,,,,,/,false,true,synthetic,synthetic,child,ReadinessCheckName
route53domains.contact_reachability_status,route53domains.contact_reachability_status,route53domains,,,,,,/,false,true,synthetic,synthetic,singleton,
route53domains.domain_suggestion,route53domains.domain_suggestion,route53domains,,,,,,/,false,true,synthetic,synthetic,child,"DomainName,OnlyAvailable,SuggestionCount"
route53domains.operation_detail,route53domains.operation_detail,route53domains,,,,,,/,false,true,synthetic,synthetic,child,OperationId
route53domains.tags_for_domain,route53domains.tags_for_domain,route53domains,,,,,,/,false,true,synthetic,synthetic,child,DomainName
