key,service,layer_id,layer_name,kind,overlay_group,rule,notes
connect.view_version,connect,R1,regional,spatial,,regional,collectable but has no VPC presence
connect.vocabulary,connect,R1,regional,spatial,,regional,collectable but has no VPC presence
connectcampaigns.campaign,connectcampaigns,R1,regional,spatial,,regional,collectable but has no VPC presence
connectcampaigns.campaign_state,connectcampaigns,R1,regional,spatial,,regional,collectable but has no VPC presence
connectcampaigns.campaign_state_batch,connectcampaigns,R1,regional,spatial,,regional,collectable but has no VPC presence
connectcampaigns.connect_instance_config,connectcampaigns,R1,regional,spatial,,regional,collectable but has no VPC presence
connectcampaigns.instance_onboarding_job_status,connectcampaigns,R1,regional,spatial,,regional,collectable but has no VPC presence
connectcampaigns.tags_for_resource,connectcampaigns,R1,regional,spatial,,regional,collectable but has no VPC presence
connectcampaignsv2.campaign,connectcampaignsv2,R1,regional,spatial,,regional,collectable but has no VPC presence
connectcampaignsv2.campaign_state,connectcampaignsv2,R1,regional,spatial,,regional,collectable but has no VPC presence
connectcampaignsv2.campaign_state_batch,connectcampaignsv2,R1,regional,spatial,,regional,collectable but has no VPC presence
connectcampaignsv2.connect_instance_config,connectcampaignsv2,R1,regional,spatial,,regional,collectable but has no VPC presence
connectcampaignsv2.connect_instance_integration,connectcampaignsv2,R1,regional,spatial,,regional,collectable but has no VPC presence
connectcampaignsv2.instance_communication_limit,connectcampaignsv2,R1,regional,spatial,,regional,collectable but has no VPC presence
connectcampaignsv2.instance_onboarding_job_status,connectcampaignsv2,R1,regional,spatial,,regional,collectable but has no VPC presence
connectcampaignsv2.tags_for_resource,connectcampaignsv2,R1,regional,spatial,,regional,collectable but has no VPC presence
connectcases.case,connectcases,R1,regional,spatial,,regional,collectable but has no VPC presence
connectcases.case_audit_event,connectcases,R1,regional,spatial,,regional,collectable but has no VPC presence
connectcases.case_event_configuration,connectcases,R1,regional,spatial,,regional,collectable but has no VPC presence
connectcases.case_rule,connectcases,R1,regional,spatial,,regional,collectable but has no VPC presence
connectcases.cases_for_contact,connectcases,R1,regional,spatial,,regional,collectable but has no VPC presence
connectcases.domain,connectcases,R1,regional,spatial,,regional,collectable but has no VPC presence
connectcases.field,connectcases,R1,regional,spatial,,regional,collectable but has no VPC presence
connectcases.field_option,connectcases,R1,regional,spatial,,regional,collectable but has no VPC presence
connectcases.layout,connectcases,R1,regional,spatial,,regional,collectable but has no VPC presence
connectcases.search_cas,connectcases,R1,regional,spatial,,regional,collectable but has no VPC presence
connectcases.search_related_item,connectcases,R1,regional,spatial,,regional,collectable but has no VPC presence
connectcases.tags_for_resource,connectcases,R1,regional,spatial,,regional,collectable but has no VPC presence
connectcases.template,connectcases,R1,regional,spatial,,regional,collectable but has no VPC presence
connectparticipant.attachment,connectparticipant,R1,regional,spatial,,regional,collectable but has no VPC presence
connectparticipant.authentication_url,connectparticipant,R1,regional,spatial,,regional,collectable but has no VPC presence
connectparticipant.transcript,connectparticipant,R1,regional,spatial,,regional,collectable but has no VPC presence
connectparticipant.view,connectparticipant,R1,regional,spatial,,regional,collectable but has no VPC presence
controlcatalog.common_control,controlcatalog,R1,regional,spatial,,regional,collectable but has no VPC presence
controlcatalog.control,controlcatalog,R1,regional,spatial,,regional,collectable but has no VPC presence
controlcatalog.control_mapping,controlcatalog,R1,regional,spatial,,regional,collectable but has no VPC presence
controlcatalog.domain,controlcatalog,R1,regional,spatial,,regional,collectable but has no VPC presence
controlcatalog.objective,controlcatalog,R1,regional,spatial,,regional,collectable but has no VPC presence
controltower.control_operation,controltower,R1,regional,spatial,,regional,collectable but has no VPC presence
controltower.enabled_baseline,controltower,R1,regional,spatial,,regional,collectable but has no VPC presence
controltower.enabled_control,controltower,R1,regional,spatial,,regional,collectable but has no VPC presence
controltower.landing_zone,controltower,R1,regional,spatial,,regional,collectable but has no VPC presence
cost-optimization-hub.efficiency_metric,cost-optimization-hub,R1,regional,spatial,,regional,collectable but has no VPC presence
cost-optimization-hub.enrollment_status,cost-optimization-hub,R1,regional,spatial,,regional,collectable but has no VPC presence
cost-optimization-hub.preference,cost-optimization-hub,R1,regional,spatial,,regional,collectable but has no VPC presence
cost-optimization-hub.recommendation,cost-optimization-hub,R1,regional,spatial,,regional,collectable but has no VPC presence
cost-optimization-hub.recommendation_summary,cost-optimization-hub,R1,regional,spatial,,regional,collectable but has no VPC presence
costexplorer.anomaly_monitor,costexplorer,R1,regional,spatial,,regional,collectable but has no VPC presence
costexplorer.anomaly_subscription,costexplorer,R1,regional,spatial,,regional,collectable but has no VPC presence
costexplorer.cost_allocation_tag,costexplorer,R1,regional,spatial,,regional,collectable but has no VPC presence
costexplorer.cost_category_definition,costexplorer,R1,regional,spatial,,regional,collectable but has no VPC presence
cur.report_definition,cur,R1,regional,spatial,,regional,collectable but has no VPC presence
cur.tags_for_resource,cur,R1,regional,spatial,,regional,collectable but has no VPC presence
custom.event_bu,custom,R1,regional,spatial,,regional,collectable but has no VPC presence
custom.event_bus,custom,R1,regional,spatial,,regional,collectable but has no VPC presence
customer-profiles.account_integration,customer-profiles,R1,regional,spatial,,regional,collectable but has no VPC presence
customer-profiles.auto_merging_preview,customer-profiles,R1,regional,spatial,,regional,collectable but has no VPC presence
customer-profiles.calculated_attribute_definition,customer-profiles,R1,regional,spatial,,regional,collectable but has no VPC presence
customer-profiles.calculated_attribute_for_profile,customer-profiles,R1,regional,spatial,,regional,collectable but has no VPC presence
customer-profiles.calculated_attributes_for_profile,customer-profiles,R1,regional,spatial,,regional,collectable but has no VPC presence
customer-profiles.domain,customer-profiles,R1,regional,spatial,,regional,collectable but has no VPC presence
customer-profiles.domain_layout,customer-profiles,R1,regional,spatial,,regional,collectable but has no VPC presence
customer-profiles.event_stream,customer-profiles,R1,regional,spatial,,regional,collectable but has no VPC presence
customer-profiles.event_trigger,customer-profiles,R1,regional,spatial,,regional,collectable but has no VPC presence
customer-profiles.identity_resolution_job,customer-profiles,R1,regional,spatial,,regional,collectable but has no VPC presence
customer-profiles.integration,customer-profiles,R1,regional,spatial,,regional,collectable but has no VPC presence
customer-profiles.match,customer-profiles,R1,regional,spatial,,regional,collectable but has no VPC presence
customer-profiles.object_type_attribute,customer-profiles,R1,regional,spatial,,regional,collectable but has no VPC presence
customer-profiles.profile_attribute_value,customer-profiles,R1,regional,spatial,,regional,collectable but has no VPC presence
customer-profiles.profile_history_record,customer-profiles,R1,regional,spatial,,regional,collectable but has no VPC presence
customer-profiles.profile_object,customer-profiles,R1,regional,spatial,,regional,collectable but has no VPC presence
customer-profiles.profile_object_type,customer-profiles,R1,regional,spatial,,regional,collectable but has no VPC presence
customer-profiles.profile_object_type_template,customer-profiles,R1,regional,spatial,,regional,collectable but has no VPC presence
customer-profiles.rule_based_match,customer-profiles,R1,regional,spatial,,regional,collectable but has no VPC presence
customer-profiles.segment_definition,customer-profiles,R1,regional,spatial,,regional,collectable but has no VPC presence
customer-profiles.segment_estimate,customer-profiles,R1,regional,spatial,,regional,collectable but has no VPC presence
customer-profiles.segment_membership,customer-profiles,R1,regional,spatial,,regional,collectable but has no VPC presence
customer-profiles.segment_snapshot,customer-profiles,R1,regional,spatial,,regional,collectable but has no VPC presence
customer-profiles.similar_profile,customer-profiles,R1,regional,spatial,,regional,collectable but has no VPC presence
customer-profiles.tags_for_resource,customer-profiles,R1,regional,spatial,,regional,collectable but has no VPC presence
customer-profiles.upload_job,customer-profiles,R1,regional,spatial,,regional,collectable but has no VPC presence
customer-profiles.upload_job_path,customer-profiles,R1,regional,spatial,,regional,collectable but has no VPC presence
customer-profiles.workflow,customer-profiles,R1,regional,spatial,,regional,collectable but has no VPC presence
customer-profiles.workflow_step,customer-profiles,R1,regional,spatial,,regional,collectable but has no VPC presence
databrew.dataset,databrew,R1,regional,spatial,,regional,collectable but has no VPC presence
databrew.job,databrew,R1,regional,spatial,,regional,collectable but has no VPC presence
databrew.job_run,databrew,R1,regional,spatial,,regional,collectable but has no VPC presence
databrew.project,databrew,R1,regional,spatial,,regional,collectable but has no VPC presence
databrew.recipe,databrew,R1,regional,spatial,,regional,collectable but has no VPC presence
databrew.recipe_version,databrew,R1,regional,spatial,,regional,collectable but has no VPC presence
databrew.ruleset,databrew,R1,regional,spatial,,regional,collectable but has no VPC presence
