key,service,icon_name,icon_class,icon_category,icon_file,match_level
s3.bucket_replication,s3,S3,S3,storage,simple-storage-service-s3.png,service
s3.bucket_versioning,s3,S3,S3,storage,simple-storage-service-s3.png,service
s3.directory_bucket,s3,S3,S3,storage,simple-storage-service-s3.png,service
s3.multi_region_access_point,s3,S3,S3,storage,simple-storage-service-s3.png,service
s3.object_lock_configuration,s3,S3,S3,storage,simple-storage-service-s3.png,service
s3.public_access_block,s3,S3,S3,storage,simple-storage-service-s3.png,service
s3.storage_lens,s3,S3,S3,storage,simple-storage-service-s3.png,service
sagemaker.action,sagemaker,Sagemaker,Sagemaker,ml,sagemaker.png,service
sagemaker.algorithm,sagemaker,Sagemaker,Sagemaker,ml,sagemaker.png,service
sagemaker.app,sagemaker,Sagemaker,Sagemaker,ml,sagemaker.png,service
sagemaker.app_image_config,sagemaker,Sagemaker,Sagemaker,ml,sagemaker.png,service
sagemaker.cluster,sagemaker,Sagemaker,Sagemaker,ml,sagemaker.png,service
sagemaker.code_repository,sagemaker,Sagemaker,Sagemaker,ml,sagemaker.png,service
sagemaker.context,sagemaker,Sagemaker,Sagemaker,ml,sagemaker.png,service
sagemaker.data_quality_job_definition,sagemaker,Sagemaker,Sagemaker,ml,sagemaker.png,service
sagemaker.device,sagemaker,Sagemaker,Sagemaker,ml,sagemaker.png,service
sagemaker.device_fleet,sagemaker,Sagemaker,Sagemaker,ml,sagemaker.png,service
sagemaker.domain,sagemaker,Sagemaker,Sagemaker,ml,sagemaker.png,service
sagemaker.endpoint,sagemaker,Sagemaker,Sagemaker,ml,sagemaker.png,service
sagemaker.endpoint_config,sagemaker,Sagemaker,Sagemaker,ml,sagemaker.png,service
sagemaker.experiment,sagemaker,Sagemaker,Sagemaker,ml,sagemaker.png,service
sagemaker.feature_group,sagemaker,Sagemaker,Sagemaker,ml,sagemaker.png,service
sagemaker.hub,sagemaker,Sagemaker,Sagemaker,ml,sagemaker.png,service
sagemaker.image,sagemaker,Sagemaker,Sagemaker,ml,sagemaker.png,service
sagemaker.inference_component,sagemaker,Sagemaker,Sagemaker,ml,sagemaker.png,service
sagemaker.inference_experiment,sagemaker,Sagemaker,Sagemaker,ml,sagemaker.png,service
sagemaker.model_bias_job_definition,sagemaker,Sagemaker,Sagemaker,ml,sagemaker.png,service
sagemaker.model_card,sagemaker,Sagemaker,Sagemaker,ml,sagemaker.png,service
sagemaker.model_explainability_job_definition,sagemaker,Sagemaker,Sagemaker,ml,sagemaker.png,service
sagemaker.model_package,sagemaker,Sagemaker,Sagemaker,ml,sagemaker.png,service
sagemaker.model_package_group,sagemaker,Sagemaker,Sagemaker,ml,sagemaker.png,service
sagemaker.model_quality_job_definition,sagemaker,Sagemaker,Sagemaker,ml,sagemaker.png,service
sagemaker.monitoring_schedule,sagemaker,Sagemaker,Sagemaker,ml,sagemaker.png,service
sagemaker.notebook_instance,sagemaker,Sagemaker,Sagemaker,ml,sagemaker.png,service
sagemaker.notebook_instance_lifecycle_config,sagemaker,Sagemaker,Sagemaker,ml,sagemaker.png,service
sagemaker.pipeline,sagemaker,Sagemaker,Sagemaker,ml,sagemaker.png,service
sagemaker.processing_job,sagemaker,Sagemaker,Sagemaker,ml,sagemaker.png,service
sagemaker.project,sagemaker,Sagemaker,Sagemaker,ml,sagemaker.png,service
sagemaker.sagemaker_job,sagemaker,Sagemaker,Sagemaker,ml,sagemaker.png,service
sagemaker.space,sagemaker,Sagemaker,Sagemaker,ml,sagemaker.png,service
sagemaker.studio_lifecycle_config,sagemaker,Sagemaker,Sagemaker,ml,sagemaker.png,service
sagemaker.trial_component,sagemaker,Sagemaker,Sagemaker,ml,sagemaker.png,service
sagemaker.user_profile,sagemaker,Sagemaker,Sagemaker,ml,sagemaker.png,service
sagemaker.workforce,sagemaker,Sagemaker,Sagemaker,ml,sagemaker.png,service
sagemaker.workteam,sagemaker,Sagemaker,Sagemaker,ml,sagemaker.png,service
savingsplans.savings_plan,savingsplans,SavingsPlans,SavingsPlans,cost,savings-plans.png,service
securityhub.action_target,securityhub,SecurityHub,SecurityHub,security,security-hub.png,service
securityhub.automation_rule,securityhub,SecurityHub,SecurityHub,security,security-hub.png,service
securityhub.configuration_policy,securityhub,SecurityHub,SecurityHub,security,security-hub.png,service
securityhub.connector,securityhub,SecurityHub,SecurityHub,security,security-hub.png,service
securityhub.finding_aggregator,securityhub,SecurityHub,SecurityHub,security,security-hub.png,service
securityhub.hub,securityhub,SecurityHub,SecurityHub,security,security-hub.png,service
securityhub.master_account,securityhub,SecurityHub,SecurityHub,security,security-hub.png,service
securityhub.organization_configuration,securityhub,SecurityHub,SecurityHub,security,security-hub.png,service
securityhub.securityhub_finding,securityhub,SecurityHub,SecurityHub,security,security-hub.png,service
securityhub.standard,securityhub,SecurityHub,SecurityHub,security,security-hub.png,service
securitylake.data_lake,securitylake,SecurityLake,SecurityLake,security,security-lake.png,service
securitylake.data_lake_exception_subscription,securitylake,SecurityLake,SecurityLake,security,security-lake.png,service
securitylake.subscriber,securitylake,SecurityLake,SecurityLake,security,security-lake.png,service
servicecatalog.accepted_portfolio_share,servicecatalog,ServiceCatalog,ServiceCatalog,management,service-catalog.png,service
servicecatalog.portfolio,servicecatalog,ServiceCatalog,ServiceCatalog,management,service-catalog.png,service
servicecatalog.service_action,servicecatalog,ServiceCatalog,ServiceCatalog,management,service-catalog.png,service
servicecatalog.tag_option,servicecatalog,ServiceCatalog,ServiceCatalog,management,service-catalog.png,service
ses.active_receipt_rule_set,ses,SES,SES,engagement,simple-email-service-ses.png,service
ses.configuration_set,ses,SES,SES,engagement,simple-email-service-ses.png,service
ses.custom_verification_email_template,ses,SES,SES,engagement,simple-email-service-ses.png,service
ses.email_identity,ses,SES,SES,engagement,simple-email-service-ses.png,service
ses.identity_policy,ses,SES,SES,engagement,simple-email-service-ses.png,service
ses.receipt_filter,ses,SES,SES,engagement,simple-email-service-ses.png,service
ses.receipt_rule_set,ses,SES,SES,engagement,simple-email-service-ses.png,service
ses.configuration_set,ses,SES,SES,engagement,simple-email-service-ses.png,service
ses.template,ses,SES,SES,engagement,simple-email-service-ses.png,service
shield.drt_access,shield,Shield,Shield,security,shield.png,service
shield.protection,shield,Shield,Shield,security,shield.png,service
shield.protection_group,shield,Shield,Shield,security,shield.png,service
shield.protection,shield,Shield,Shield,security,shield.png,service
shield.subscription,shield,Shield,Shield,security,shield.png,service
snowball.address,snowball,Snowball,Snowball,migration,snowball.png,service
snowball.cluster,snowball,Snowball,Snowball,migration,snowball.png,service
snowball.cluster_job,snowball,Snowball,Snowball,migration,snowball.png,service
snowball.compatible_image,snowball,Snowball,Snowball,migration,snowball.png,service
snowball.job,snowball,Snowball,Snowball,migration,snowball.png,service
snowball.job_manifest,snowball,Snowball,Snowball,migration,snowball.png,service
snowball.job_unlock_code,snowball,Snowball,Snowball,migration,snowball.png,service
snowball.long_term_pricing,snowball,Snowball,Snowball,migration,snowball.png,service
snowball.pickup_location,snowball,Snowball,Snowball,migration,snowball.png,service
snowball.return_shipping_label,snowball,Snowball,Snowball,migration,snowball.png,service
snowball.service_version,snowball,Snowball,Snowball,migration,snowball.png,service
snowball.snowball,snowball,Snowball,Snowball,migration,snowball.png,service
snowball.snowball_cluster,snowball,Snowball,Snowball,migration,snowball.png,service
snowball.software_update,snowball,Snowball,Snowball,migration,snowball.png,service
sns.platform_application,sns,SNS,SNS,integration,simple-notification-service-sns.png,service
sns.subscription,sns,SNS,SNS,integration,simple-notification-service-sns.png,service
ssm.association,ssm,SSM,SSM,management,systems-manager.png,service
ssm.automation_execution,ssm,SSM,SSM,management,systems-manager.png,service
ssm.document,ssm,SSM,SSM,management,systems-manager.png,service
ssm.document_version,ssm,SSM,SSM,management,systems-manager.png,service
ssm.maintenance_window,ssm,SSM,SSM,management,systems-manager.png,service
ssm.maintenance_window_schedule,ssm,SSM,SSM,management,systems-manager.png,service
ssm.node,ssm,SSM,SSM,management,systems-manager.png,service
ssm.ops_item,ssm,SSM,SSM,management,systems-manager.png,service
ssm.parameter,ssm,SSM,SSM,management,systems-manager.png,service
ssm.patch_baseline,ssm,SSM,SSM,management,systems-manager.png,service
ssm.resource_data_sync,ssm,SSM,SSM,management,systems-manager.png,service
ssm.ssm_managed_instance,ssm,SSM,SSM,management,systems-manager.png,service
ssm.ssm_patch_group,ssm,SSM,SSM,management,systems-manager.png,service
stepfunctions.activity,stepfunctions,StepFunctions,StepFunctions,integration,step-functions.png,service
stepfunctions.activity_task,stepfunctions,StepFunctions,StepFunctions,integration,step-functions.png,service
stepfunctions.execution,stepfunctions,StepFunctions,StepFunctions,integration,step-functions.png,service
stepfunctions.map_run,stepfunctions,StepFunctions,StepFunctions,integration,step-functions.png,service
stepfunctions.state_machine,stepfunctions,StepFunctions,StepFunctions,integration,step-functions.png,service
stepfunctions.state_machine_alias,stepfunctions,StepFunctions,StepFunctions,integration,step-functions.png,service
stepfunctions.state_machine_for_execution,stepfunctions,StepFunctions,StepFunctions,integration,step-functions.png,service
stepfunctions.state_machine_version,stepfunctions,StepFunctions,StepFunctions,integration,step-functions.png,service
storagegateway.file_system_association,storagegateway,StorageGateway,StorageGateway,storage,storage-gateway.png,service
storagegateway.nfs_file_share,storagegateway,StorageGateway,StorageGateway,storage,storage-gateway.png,service
storagegateway.storage_gateway,storagegateway,StorageGateway,StorageGateway,storage,storage-gateway.png,service
storagegateway.tape_pool,storagegateway,StorageGateway,StorageGateway,storage,storage-gateway.png,service
storagegateway.volume,storagegateway,StorageGateway,StorageGateway,storage,storage-gateway.png,service
storagegateway.volume_recovery_point,storagegateway,StorageGateway,StorageGateway,storage,storage-gateway.png,service
support.advisor_check,support,Support,Support,enablement,support.png,service
support.attachment,support,Support,Support,enablement,support.png,service
support.communication,support,Support,Support,enablement,support.png,service
support.create_case_option,support,Support,Support,enablement,support.png,service
support.service,support,Support,Support,enablement,support.png,service
support.severity_level,support,Support,Support,enablement,support.png,service
support.support_case,support,Support,Support,enablement,support.png,service
support.supported_language,support,Support,Support,enablement,support.png,service
support.trusted_advisor_check_refresh_status,support,Support,Support,enablement,support.png,service
textract.adapter,textract,Textract,Textract,ml,textract.png,service
textract.document_analysis,textract,Textract,Textract,ml,textract.png,service
textract.document_text_detection,textract,Textract,Textract,ml,textract.png,service
textract.expense_analysis,textract,Textract,Textract,ml,textract.png,service
textract.lending_analysis,textract,Textract,Textract,ml,textract.png,service
timestream.scheduled_query,timestream,Timestream,Timestream,database,timestream.png,service
transcribe.call_analytics_job,transcribe,Transcribe,Transcribe,ml,transcribe.png,service
transcribe.medical_scribe_job,transcribe,Transcribe,Transcribe,ml,transcribe.png,service
transcribe.medical_transcription_job,transcribe,Transcribe,Transcribe,ml,transcribe.png,service
transcribe.transcription_job,transcribe,Transcribe,Transcribe,ml,transcribe.png,service
transcribe.vocabulary,transcribe,Transcribe,Transcribe,ml,transcribe.png,service
transcribe.vocabulary_filter,transcribe,Transcribe,Transcribe,ml,transcribe.png,service
translate.language,translate,Translate,Translate,ml,translate.png,service
translate.parallel_data,translate,Translate,Translate,ml,translate.png,service
translate.terminology,translate,Translate,Translate,ml,translate.png,service
trustedadvisor.check,trustedadvisor,TrustedAdvisor,TrustedAdvisor,management,trusted-advisor.png,service
trustedadvisor.organization_recommendation_account,trustedadvisor,TrustedAdvisor,TrustedAdvisor,management,trusted-advisor.png,service
trustedadvisor.organization_recommendation_resource,trustedadvisor,TrustedAdvisor,TrustedAdvisor,management,trusted-advisor.png,service
trustedadvisor.recommendation_resource,trustedadvisor,TrustedAdvisor,TrustedAdvisor,management,trusted-advisor.png,service
vpc.carrier_gateway,vpc,VPC,VPC,network,vpc.png,service
vpc.egress_only_internet_gateway,vpc,VPC,VPC,network,vpc.png,service
vpc.internet_gateway,vpc,VPC,VPC,network,vpc.png,service
vpc.nat_gateway,vpc,VPC,VPC,network,vpc.png,service
vpc.network_acl,vpc,VPC,VPC,network,vpc.png,service
vpc.route_table,vpc,VPC,VPC,network,vpc.png,service
vpc.security_group,vpc,VPC,VPC,network,vpc.png,service
vpc.subnet,vpc,VPC,VPC,network,vpc.png,service
vpc.vpc,vpc,VPC,VPC,network,vpc.png,service
vpc.vpc_endpoint,vpc,VPC,VPC,network,vpc.png,service
vpc.vpc_peering_connection,vpc,VPC,VPC,network,vpc.png,service
vpc.vpn_gateway,vpc,VPC,VPC,network,vpc.png,service
vpcflowlogs.flow_log,vpcflowlogs,VPCFlowLogs,VPCFlowLogs,network,vpc-flow-logs.png,service
waf.byte_match_set,waf,WAF,WAF,security,waf.png,service
waf.ip_set,waf,WAF,WAF,security,waf.png,service
waf.logging_configuration,waf,WAF,WAF,security,waf.png,service
waf.regex_pattern_set,waf,WAF,WAF,security,waf.png,service
waf.rule,waf,WAF,WAF,security,waf.png,service
waf.rule_group,waf,WAF,WAF,security,waf.png,service
waf.size_constraint_set,waf,WAF,WAF,security,waf.png,service
waf.sql_injection_match_set,waf,WAF,WAF,security,waf.png,service
waf.web_acl,waf,WAF,WAF,security,waf.png,service
waf.xss_match_set,waf,WAF,WAF,security,waf.png,service
workdocs.comment,workdocs,Workdocs,Workdocs,enduser,workdocs.png,service
workdocs.current_user,workdocs,Workdocs,Workdocs,enduser,workdocs.png,service
workdocs.document,workdocs,Workdocs,Workdocs,enduser,workdocs.png,service
